ticker,raw_score,rs_percentile
BEAGU,-0.07641153621582635,48
BEAM,-0.11122940570779868,35
BEAT,-0.2142398921754911,16
BEEM,-0.21810290589822984,15
BEEP,-0.20129514004792945,17
BEKE,-0.016137801155604502,70
BELFA,-0.013829306382832973,71
BELFB,0.00261488592165858,74
BEN,0.10245789074001428,86
BENF,-0.10586629894599793,37
BEP,0.02439549477026315,78
BEPC,-0.13755019743965186,29
BESS,0.49436795943276984,96
BETA,-0.10404516542309666,37
BETR,-0.3724413115386899,5
BFAM,-0.23470662606456572,13
BFC,-0.04299371494884576,63
BFH,-0.04264260020341474,63
BFLY,-0.05168161050865616,60
BFRG,-0.10858496443265572,36
BFRI,-0.2592907834796105,11
BFS,-0.046255372545068646,62
BFST,-0.06874259601519156,54
BG,-0.10262721617440514,38
BGB,-0.06717945917715151,54
BGC,-0.008631677299066817,72
BGDE,0.35908073593600864,94
BGH,-0.07451196376815646,50
BGI,-0.156815521401449,25
BGIN,0.06576188702165998,82
BGL,-0.3570361629073768,6
BGLC,-0.2366873746371589,13
BGM,-0.47399742624331803,3
BGMS,-0.17995405077145665,21
BGR,-0.04833821991878922,61
BGS,-0.25006728473456535,12
BGSF,-0.2264017328652428,14
BGSI,-0.27228799644498575,10
BGT,-0.06922221819213652,53
BGX,-0.06917525452060608,53
BGY,-0.05264986014962861,60
BH,-0.23208281852939566,14
BHB,-0.03476354668482574,65
BHC,-0.10002397970879315,39
BHE,0.26580048495513026,93
BHF,-0.06415428375628958,56
BHFAM,-0.1283287214680776,31
BHFAN,-0.11546959476543897,34
BHFAO,-0.11277330110889866,35
BHFAP,-0.10729885165189561,36
BHK,-0.10966650283709341,36
BHM,-0.15098260318908935,26
BHP,0.048081720742106496,81
BHR,-0.08725255577696178,43
BHRB,-0.08359360823994502,45
BHST,-0.21598752220169654,16
BHV,-0.024881178246941894,68
BHVN,-0.14012562687919494,28
BIAF,-0.35272217968594416,6
BIDU,-0.009458498191777132,72
BIIB,-0.07290030598151612,51
BILI,-0.35871101018185597,6
BILL,-0.19515103306730236,18
BIO,-0.06552553480735328,55
BIOA,-0.18949474993825705,19
BIOX,-0.256190611314299,11
BIP,0.017800974870064948,77
BIPC,-0.04830298569504478,61
BIRD,-0.17852993108318888,21
BIRK,-0.06256818886792853,56
BIT,-0.08859013256142613,43
BIVI,-0.03506553084063433,65
BIYA,-0.6343718636777071,1
BJ,-0.09233011811922637,42
BJDX,-0.1065656384220114,37
BJRI,0.0868892311682442,84
BKD,-0.11108786186234756,35
BKE,-0.16120594509675895,24
BKH,-0.028751533640999923,67
BKHA,-0.056977821978774795,58
BKHAU,-0.06952277976599641,53
BKKT,0.2496901129252554,92
BKNG,-0.16447310409180724,23
BKR,-0.021364153325873256,69
BKSY,0.4029576311047644,95
BKT,-0.10158254581808823,38
BKTI,-0.11314154544823682,35
BKU,-0.07411644744356952,50
BKV,-0.09168839868605551,42
BL,-0.24509225859191602,12
BLBD,0.005861551445651661,75
BLCO,-0.0891486861802062,43
BLD,-0.1101857208924375,36
BLDP,0.8612304312144743,98
BLDR,-0.27534671275815936,10
BLFS,0.0658234662232721,82
BLIN,-0.07157665286243596,52
BLIV,-0.1115385594630941,35
BLK,-0.05451178780180424,59
BLKB,-0.37609484904045604,5
BLLN,-0.055716587670892485,59
BLMN,0.16442998998438085,90
BLND,-0.1592399679885606,25
BLNE,-0.5449322189909601,2
BLNK,0.09716153281907157,85
